"latitude","longitude","name","country","refcode"
"48.6585","-69.1325","Portneuf-1 (Chute du 4 Milles)","CA","CAN0008246"
"48.6548","-69.1762","Portneuf-2 (Chute Phillias)","CA","CAN0008247"
"48.6913","-69.3389","Portneuf-3 (Les Crans Serrés)","CA","CAN0008248"
"49.8723","-124.5577","Powell Lake","CA","CAN0008249"
"49.8731","-124.5544","Powell River","CA","CAN0008250"
"47.6007","-79.4524","Première-Chute","CA","CAN0002211"
"54.6963","-110.7238","Primrose","CA","CAN1060725"
"46.6126","-84.4792","Prince","CA","CAN0002212"
"53.9218","-122.6851","Prince George Pulp and Paper Mill","CA","CAN0008253"
"43.1571","-82.0184","Proof Line","CA","CAN0008254"
"45.7291","-82.2950","Providence Bay","CA","CAN0008255"
"53.6785","-120.9110","Ptarmigan Creek","CA","CAN0008256"
"43.6030","-65.8038","Pubnico Point 1 / 2","CA","CAN0008257"
"49.6650","-125.0939","Puntledge","CA","CAN0008258"
"49.5077","-71.1824","Péribonka","CA","CAN0002207"
"55.1846","-120.8547","Quality Wind","CA","CAN0002213"
"52.0944","-106.7050","Queen Elizabeth","CA","CAN0002081"
"44.2734","-81.5794","Quixote","CA","CAN0008260"
"48.7319","-69.1706","RSP-2","CA","CAN0008307"
"48.7351","-69.0648","RSP-3","CA","CAN0008308"
"47.2763","-79.6714","Ragged Chute","CA","CAN0008261"
"45.0180","-79.6883","Ragged Rapids","CA","CAN0008262"
"50.3884","-127.2335","Raging River 2","CA","CAN0008263"
"61.7028","-73.6762","Raglan Mine","CA","CAN0008264"
"58.4471","-119.2383","Rainbow Lake A","CA","CAN1060737"
"58.4471","-119.2383","Rainbow Lake B","CA","CAN1060738"
"42.2743","-82.1824","Raleigh","CA","CAN0008265"
"48.4393","-80.3256","Ramore","CA","CAN0008266"
"44.2921","-77.8020","Ranney Falls","CA","CAN0008267"
"47.9336","-78.5761","Rapide-2","CA","CAN0008268"
"47.7685","-78.3102","Rapide-7","CA","CAN0008269"
"47.7964","-72.9735","Rapide-Blanc","CA","CAN0002214"
"47.7866","-73.3753","Rapide-des-Cœurs","CA","CAN0008271"
"45.4989","-75.7632","Rapides-Farmer","CA","CAN0002217"
"46.1009","-75.6480","Rapides-des-Cèdres","CA","CAN0008272"
"47.5906","-79.2944","Rapides-des-Quinze","CA","CAN0002216"
"47.5768","-79.3546","Rapides-des-Îles","CA","CAN0002215"
"49.8876","-56.8359","Rattle Brook","CA","CAN0008276"
"49.0675","-55.2980","Rattling Brook","CA","CAN0008277"
"43.1751","-81.9812","Ravenswood","CA","CAN0008278"
"46.0458","-73.7294","Rawdon","CA","CAN0008279"
"44.6982","-79.8423","Raylight","CA","CAN0008280"
"49.4071","-112.6924","Raymond","CA","CAN0008281"
"46.4337","-83.3838","Rayner","CA","CAN0008282"
"50.1919","-101.7433","Red Lily","CA","CAN0008283"
"46.3150","-83.2905","Red Rock Falls","CA","CAN0008284"
"49.7408","-68.5945","René-Lévesque (Manic-3)","CA","CAN0002218"
"51.0486","-118.1939","Revelstoke","CA","CAN0002219"
"50.9866","-118.1976","Revelstoke District","CA","CAN0008287"
"42.2364","-82.4566","Richardson","CA","CAN0008288"
"45.4422","-75.6959","Rideau Falls","CA","CAN0008289"
"44.5538","-65.5830","Ridge","CA","CAN0008290"
"48.4112","-68.5532","Rimouski (La Pulpe)","CA","CAN0008291"
"44.0524","-81.6558","Ripley","CA","CAN0008292"
"47.9745","-71.0996","Rivière du Moulin 1","CA","CAN0002220"
"47.9970","-71.0560","Rivière du Moulin 2","CA","CAN0002221"
"45.5895","-73.6572","Rivière-des-Prairies","CA","CAN0008295"
"47.8305","-69.5300","Rivière-du-Loup","CA","CAN0008296"
"45.0088","-74.7905","Robert H Saunders","CA","CAN0002222"
"45.4625","-75.5875","Robert O. Pickard","CA","CAN0008298"
"53.7818","-77.5305","Robert-Bourassa","CA","CAN0002223"
"46.6139","-72.6751","Rocher-de-Grand-Mère","CA","CAN0002224"
"45.3418","-71.9935","Rock Forest","CA","CAN0008301"
"47.2104","-52.8950","Rocky Pond","CA","CAN0008302"
"50.3854","-63.2607","Romaine-1","CA","CAN0002225"
"50.6246","-63.1941","Romaine-2","CA","CAN0002226"
"48.1381","-67.4388","Roncevaux","CA","CAN0008625"
"47.6519","-58.7130","Rose Blanche","CA","CAN0008305"
"43.7823","-65.3439","Roseway","CA","CAN0008306"
"42.9548","-81.6693","Ruby Farms","CA","CAN0008309"
"51.0887","-115.3736","Rundle","CA","CAN0008310"
"49.1950","-122.4083","Ruskin","CA","CAN0002227"
"44.9341","-62.5005","Ruth Falls","CA","CAN0008312"
"50.2727","-122.8670","Rutherford Creek","CA","CAN0008313"
"42.7841","-80.2655","Ryerse","CA","CAN0008314"
"48.4212","-71.0839","S.P.C.","CA","CAN0008315"
"45.5580","-72.0077","SEC Windsor","CA","CAN0008343"
"46.5236","-84.4456","SSM 1 (Carpin Rd.)","CA","CAN0008412"
"46.5171","-84.4261","SSM 1 (Leigh's Bay Rd.)","CA","CAN0008413"
"46.5473","-84.2796","SSM 2/3","CA","CAN0008414"
"45.3161","-60.9995","Sable","CA","CAN0008316"
"45.2589","-66.0945","Saint John","CA","CAN0008317"
"46.3307","-61.1768","Saint Rose","CA","CAN0008318"
"46.7100","-72.0768","Saint-Alban","CA","CAN0008319"
"48.6248","-67.8674","Saint-Damase","CA","CAN0008320"
"48.7465","-72.5128","Saint-Félicien (Fibrek)","CA","CAN0008325"
"45.4959","-73.5153","Saint-Lambert","CA","CAN0008326"
"46.5484","-72.4102","Saint-Narcisse","CA","CAN0008327"
"45.8228","-72.3688","Saint-Nicéphore LFG","CA","CAN0008328"
"46.6594","-70.3566","Saint-Philémon","CA","CAN0008626"
"46.7982","-70.7366","Saint-Raphaël","CA","CAN0008329"
"45.6746","-70.5751","Saint-Robert-Bellarmin","CA","CAN0008330"
"46.0312","-72.4791","Sainte-Brigitte-des-Saults","CA","CAN0008321"
"50.1971","-66.6362","Sainte-Marguerite-1-1a","CA","CAN0008322"
"50.2123","-66.6583","Sainte-Marguerite-2","CA","CAN0008323"
"50.7128","-66.7814","Sainte-Marguerite-3","CA","CAN0002228"
"49.3326","-121.8801","Sakwi Creek","CA","CAN0008627"
"49.6775","-123.5481","Salmon Inlet (Sechelt Creek)","CA","CAN0008331"
"48.8910","-55.8228","Sandy Brook","CA","CAN0008332"
"48.5113","-81.4434","Sandy Falls","CA","CAN0008333"
"44.7116","-63.8960","Sandy Lake","CA","CAN0008334"
"52.6678","-76.6326","Sarcelle","CA","CAN0002229"
"42.9417","-82.3394","Sarnia 1","CA","CAN0008336"
"42.9498","-82.3199","Sarnia 2","CA","CAN0008337"
"42.0279","-82.5638","Sarnia LFG","CA","CAN0008338"
"52.0997","-106.7057","Saskatoon Landfill","CA","CAN0008339"
"50.7488","-120.8551","Savona ERG","CA","CAN0008628"
"46.2659","-83.0127","Scarfe Lake","CA","CAN0008340"
"53.7985","-113.0943","Scotford (Shell)","CA","CAN0002082"
"53.7987","-113.0848","Scotford Air Liquide","CA","CAN1060819"
"47.9101","-84.7447","Scott Falls","CA","CAN0008341"
"47.4574","-53.0678","Seal Cove","CA","CAN0008342"
"49.1864","-122.9777","Seegen 2 (Burnaby Incinerator)","CA","CAN0008344"
"47.3715","-70.8698","Seigneurie de Beaupré 2","CA","CAN0002230"
"47.3317","-70.8905","Seigneurie de Beaupré 3","CA","CAN0002231"
"47.2665","-70.9456","Seigneurie de Beaupré 4","CA","CAN0008347"
"50.1344","-96.8518","Selkirk","CA","CAN0002083"
"48.3838","-77.2230","Senneterre","CA","CAN0008348"
"47.1227","-70.8286","Sept-Chutes","CA","CAN0008349"
"46.2190","-82.4409","Serpent","CA","CAN0008350"
"50.6727","-121.9241","Seton","CA","CAN0008351"
"44.1020","-78.6562","Settlers Landing","CA","CAN0008629"
"49.0302","-117.5041","Seven Mile","CA","CAN0002232"
"50.1204","-96.0177","Seven Sisters","CA","CAN0002233"
"44.3215","-77.7820","Seymour","CA","CAN0008354"
"49.0751","-102.8641","Shand","CA","CAN0002084"
"46.5359","-72.7673","Shawinigan-2","CA","CAN0002234"
"46.5338","-72.7656","Shawinigan-3","CA","CAN0002235"
"51.4426","-111.7919","Sheerness","CA","CAN0002085"
"44.9558","-62.4982","Sheet Harbour","CA","CAN0008357"
"49.8087","-84.4990","Shekak (Nagagami)","CA","CAN0008358"
"50.9713","-113.8858","Shepard","CA","CAN0002086"
"49.6602","-120.1222","Shinish Creek Wind Farm","CA","CAN0008630"
"48.4484","-71.2148","Shipshaw","CA","CAN0002236"
"50.2960","-118.8133","Shuswap Falls","CA","CAN0008360"
"44.1315","-77.5934","Sidney","CA","CAN0008361"
"44.2100","-77.5975","Sills Island","CA","CAN0008362"
"48.6609","-89.5974","Silver Falls","CA","CAN0008363"
"42.6950","-80.9791","Silvercreek","CA","CAN0008364"
"44.4761","-78.9752","Simcoe Solar Energy Centre I","CA","CAN0008365"
"44.4166","-78.8859","Simcoe Solar Energy Centre III","CA","CAN0008366"
"49.5325","-113.9773","Sinnott","CA","CAN0008367"
"43.1492","-79.0443","Sir Adam Beck 1","CA","CAN0002237"
"43.1456","-79.0436","Sir Adam Beck 2","CA","CAN0002238"
"43.1446","-79.0599","Sir Adam Beck Pump","CA","CAN0002239"
"44.4308","-65.8722","Sissiboo Falls","CA","CAN0008371"
"47.2660","-67.2434","Sisson","CA","CAN0008372"
"48.9869","-64.4527","Site Nordique","CA","CAN0008373"
"49.7205","-122.9956","Skookum Power (Mamquam Skookum)","CA","CAN0008631"
"49.5284","-115.7578","Skookumchuk","CA","CAN0008374"
"44.0845","-80.3919","Skyway 8","CA","CAN0008375"
"50.2221","-95.5687","Slave Falls","CA","CAN0008376"
"55.2509","-114.5181","Slave Lake","CA","CAN0008377"
"44.8769","-76.0070","Smiths Falls 1","CA","CAN0008378"
"44.9500","-76.1139","Smiths Falls 2","CA","CAN0008379"
"44.9279","-76.1158","Smiths Falls 3","CA","CAN0008380"
"44.9479","-76.1422","Smiths Falls 4","CA","CAN0008381"
"44.9207","-76.1348","Smiths Falls 5","CA","CAN0008382"
"44.8547","-75.9818","Smiths Falls 6","CA","CAN0008383"
"50.0609","-82.1609","Smoky Falls","CA","CAN0002240"
"49.2857","-81.6376","Smooth Rock Falls","CA","CAN0008385"
"63.4211","-116.2238","Snare Cascades","CA","CAN0008386"
"63.4390","-116.1873","Snare Falls / Johnny Simpson","CA","CAN0008387"
"63.3252","-116.2977","Snare Forks","CA","CAN0008388"
"63.5114","-116.0053","Snare Rapids / Ted Humphrys","CA","CAN0008389"
"44.1689","-78.6293","Snowy Ridge","CA","CAN0008390"
"42.0644","-82.6805","Soave Hydroponics","CA","CAN0008391"
"48.6379","-72.4337","Société de Cogénération Saint-Félicien","CA","CAN0008392"
"49.5385","-113.5231","Soderglen","CA","CAN0008393"
"44.3118","-76.6511","Sol-Luce Kingston","CA","CAN0002241"
"50.0378","-110.7199","Solar Concentrating Steam Power Plant","CA","CAN0008394"
"44.2320","-77.3566","Solar Spirit 4","CA","CAN0008395"
"44.1479","-79.0504","Solray Energy Epsom","CA","CAN0008397"
"44.2808","-79.0347","Solray Energy Sunderland","CA","CAN0008398"
"50.2842","-122.9776","Soo River 2","CA","CAN0008632"
"44.9437","-75.3710","South Branch","CA","CAN0008399"
"44.7668","-64.3350","South Canoe","CA","CAN0002242"
"46.1508","-61.3816","South Cape Mabou","CA","CAN0008401"
"50.7716","-118.1041","South Cranberry Creek 2","CA","CAN0008402"
"45.0031","-79.3054","South Falls","CA","CAN0008403"
"42.3495","-82.1071","South Kent","CA","CAN0002243"
"42.0840","-83.0425","South Side","CA","CAN0008405"
"49.4555","-117.5197","South Slocan","CA","CAN0008406"
"49.2876","-125.3092","South Sutton Creek","CA","CAN0008633"
"44.1020","-80.7472","Southgate Solar","CA","CAN0008634"
"44.4631","-79.0662","Sparklelight","CA","CAN0008407"
"50.9034","-116.4089","Spillimacheen","CA","CAN0008408"
"51.0745","-115.4024","Spray","CA","CAN0002244"
"44.6320","-75.8050","Spring Valley ON","CA","WKS0062199"
"45.6115","-64.0239","Springhill","CA","CAN0008410"
"43.7838","-80.4040","Springwood","CA","CAN0008411"
"57.0335","-111.6019","Spy Hill","CA","CAN1060891"
"49.6761","-123.2614","Squamish Power Project","CA","CAN0008635"
"46.0639","-73.2555","St-Thomas","CA","CAN0008437"
"42.8973","-82.3984","St. Clair","CA","CAN0002087"
"42.8692","-82.4207","St. Clair Moore","CA","CAN0008415"
"42.7113","-82.4619","St. Clair Sombra","CA","CAN0008416"
"43.5505","-81.2896","St. Columban","CA","CAN0008417"
"45.1283","-66.8279","St. George","CA","CAN0008418"
"45.4289","-74.9374","St. Isidore A","CA","CAN0008419"
"45.3637","-74.9092","St. Isidore B","CA","CAN0008420"
"49.1345","-97.4205","St. Joseph","CA","CAN0002245"
"46.9500","-55.4293","St. Lawrence","CA","CAN0008422"
"49.3472","-98.6345","St. Léon 1 / 2","CA","CAN0002246"
"49.3665","-113.1087","St. Mary","CA","CAN0008424"
"49.4526","-112.7165","St. Mary River","CA","CAN0008425"
"44.3522","-78.2948","Stanley Adamson Powerhouse","CA","CAN0008426"
"43.1003","-81.3730","Stanton Dairy Farm","CA","CAN0008427"
"48.5523","-57.2057","Star Lake","CA","CAN0008428"
"45.5035","-74.5278","Stardale","CA","CAN0008429"
"49.2288","-122.3561","Stave Falls","CA","CAN0008430"
"48.0778","-84.7394","Steephill","CA","CAN0008431"
"48.5500","-58.5818","Stephenville","CA","CAN1060914"
"45.4071","-76.5064","Stewartville","CA","CAN0002247"
"46.5213","-80.7104","Stinson","CA","CAN0008433"
"49.7111","-122.0343","Stokke Creek","CA","CAN0008434"
"44.2959","-76.8975","Stone Mills","CA","CAN0008435"
"49.9981","-125.5856","Strathcona","CA","CAN0008436"
"48.7443","-92.2839","Sturgeon Falls","CA","CAN0008438"
"46.5070","-80.9002","Sudbury LFG","CA","CAN0008439"
"42.8700","-79.9377","Summerhaven","CA","CAN0002248"
"46.4344","-63.8035","Summerside","CA","CAN0008441"
"49.5829","-113.7931","Summerview 1","CA","CAN0008442"
"49.6026","-113.7341","Summerview 2","CA","CAN0008443"
"50.0781","-108.3930","Sunbridge","CA","CAN0008444"
"45.4019","-75.6557","Suncor Utility Plant","CA","CAN1060928"
"53.5075","-114.5569","Sundance","CA","CAN0002088"
"44.9856","-75.0130","Sune Bruining 1","CA","CAN0008445"
"44.6712","-76.2730","Sune Newboro 1","CA","CAN0008446"
"44.6490","-76.3555","Sune Newboro 4","CA","CAN0008447"
"45.0170","-74.9659","Sune Rutley","CA","CAN0008448"
"43.0711","-81.1582","Sunningdale 1","CA","CAN0008449"
"44.0561","-77.1519","Sunny Shores","CA","CAN0008450"
"42.2638","-82.2682","Swanton Line","CA","CAN0008451"
"44.8569","-79.5396","Swift Rapids","CA","CAN0008452"
"45.6219","-72.9498","T.-D.-Bouchard","CA","CAN0008453"
"49.7184","-111.9266","Taber","CA","CAN0008454"
"42.4375","-81.7961","Talbot","CA","CAN0008455"
"60.4186","-111.3949","Taltson","CA","CAN0008456"
"49.3336","-112.8871","Taylor Coulee","CA","CAN0008457"
"45.0447","-63.1389","Taylor Lumber","CA","CAN0008458"
"49.4089","-82.4248","Tembec Kapuskasing","CA","CAN0008459"
"46.7094","-79.0954","Tembec Témiscaming 1-2","CA","CAN0008460"
"49.5674","-125.6215","Tennant Lake","CA","CAN0008461"
"48.7975","-87.1066","Terrace Bay","CA","CAN0008462"
"42.2701","-82.2539","Thames River I","CA","CAN0008463"
"49.3875","-123.0740","The Eye of the Wind","CA","CAN0008464"
"53.8615","-101.2175","The Pas Mill","CA","CAN0008465"
"49.5424","-125.5642","Thelwood","CA","CAN0008466"
"46.5529","-72.7587","Thibaudeau-Ricard","CA","CAN0008467"
"45.4796","-76.6894","Thomas Low","CA","CAN0008468"
"43.1071","-79.1983","Thorold CGS","CA","CAN0002089"
"50.9985","-115.3746","Three Sisters","CA","CAN0008469"
"48.3653","-89.3208","Thunder Bay Airport","CA","CAN0008470"
"48.3579","-89.2317","Thunder Bay Condensing Turbine","CA","CAN0008471"
"48.3596","-89.2217","Thunderbay G3","CA","CAN0002249"
"45.5982","-75.2557","Thurso 1-2","CA","CAN0008473"
"44.6914","-63.8913","Tide Water","CA","CAN0008474"
"46.8097","-67.7665","Tinker","CA","CAN0008475"
"49.7409","-122.1622","Tipella Creek","CA","CAN0008476"
"46.7801","-67.6953","Tobique","CA","CAN0008477"
"49.9014","-119.4994","Tolko Kelowna Cogeneration","CA","CAN0008478"
"47.5395","-52.9191","Topsail","CA","CAN0008479"
"47.2107","-52.8483","Tors Cove","CA","CAN0008480"
"49.9705","-68.1591","Toulnustouc","CA","CAN0002250"
"45.2372","-75.7637","Trail Road LFG","CA","CAN0008482"
"42.9346","-82.4381","TransAlta Sarnia Cogeneration","CA","CAN0002090"
"47.7521","-72.8783","Trenche","CA","CAN0002251"
"45.6211","-62.6481","Trenton","CA","CAN0002091"
"49.7038","-122.0796","Tretheway Creek","CA","CAN0008484"
"44.9884","-79.2714","Trethewey Falls","CA","CAN0008485"
"45.3181","-63.3411","Truro Heights","CA","CAN0008486"
"44.6782","-63.5946","Tufts Cove","CA","CAN0002092"
"43.8821","-65.9778","Tusket","CA","CAN0008487"
"48.7468","-80.5817","Twin Falls","CA","CAN0008488"
"53.4963","-64.5158","Twin Falls (Iron Ore)","CA","CAN0002252"
"49.1899","-86.1172","Twin Falls (Kagiano)","CA","CAN0008490"
"47.3702","-68.3318","Twin Rivers","CA","CAN0008491"
"49.8371","-123.6858","Tyson Creek","CA","CAN0008638"
"47.6363","-69.1225","Témiscouata 1","CA","CAN0008636"
"47.6212","-69.1296","Témiscouata 2","CA","CAN0008637"
"49.2602","-123.2545","UBC Nexterra Bioenergy Research and Demonstration Facility","CA","CAN0008492"
"53.8926","-122.8149","UNBC Bioenergy Plant","CA","CAN0008494"
"48.5358","-86.1442","Umbata Falls","CA","CAN0008493"
"44.3416","-81.4533","Underwood","CA","CAN0002253"
"49.7954","-123.5721","Upper Bear","CA","CAN0008496"
"49.4601","-117.4842","Upper Bonnington","CA","CAN0008497"
"49.8543","-123.4461","Upper Clowhom","CA","CAN0008498"
"44.1574","-64.9984","Upper Lake Falls","CA","CAN0008499"
"50.6570","-123.4476","Upper Lillooet River","CA","CAN0008639"
"49.7178","-123.0546","Upper Mamquam","CA","CAN0008500"
"48.1835","-56.1725","Upper Salmon","CA","CAN0008501"
"44.9267","-64.0394","Upper St Croix","CA","CAN0008502"
"49.5660","-122.3503","Upper Stave River","CA","CAN0008503"
"46.6692","-80.9214","Val Caron","CA","CAN0008504"
"48.7918","-91.7050","Valerie Falls","CA","CAN0008505"
"53.2063","-114.9826","Valley Power","CA","CAN0008506"
"54.9400","-117.2370","Valleyview","CA","CAN1061002"
"55.2640","-114.5893","Vanderwell Contractors (1971)","CA","CAN0008507"
"48.7078","-94.2516","Vanzwolf","CA","CAN0008508"
"53.6934","-111.9786","Vegreville Biodigester","CA","CAN0008509"
"48.3172","-67.1408","Vents du Kempt","CA","CAN0002266"
"46.1668","-60.1151","Victoria Junction","CA","CAN1031025"
"47.9173","-69.2160","Viger-Denonville","CA","CAN0008510"
"56.7289","-130.5977","Volcano Creek","CA","CAN0008641"
"45.9167","-76.9223","W.R. Beatty","CA","CAN0008511"
"46.3163","-81.5207","Wabageshik","CA","CAN0008512"
"49.2366","-121.6807","Wahleach","CA","CAN0008513"
"42.8978","-79.3854","Wainfleet","CA","CAN0008514"
"49.8395","-92.8467","Wainwright","CA","CAN0008515"
"49.8217","-92.8763","Wainwright Falls","CA","CAN0008516"
"50.6605","-121.9833","Walden North","CA","CAN0008517"
"42.9359","-80.1435","Walpole","CA","CAN0008518"
"50.8139","-118.0600","Walter Hardman","CA","CAN0008519"
"45.1970","-63.9688","Walton Community Wind Project","CA","CAN0008642"
"49.0041","-117.6129","Waneta","CA","CAN0002254"
"49.0047","-117.6160","Waneta Expansion","CA","CAN0002255"
"44.7808","-79.2937","Wasdell Falls","CA","CAN0008522"
"44.3371","-78.3131","Water Street Pumphouse","CA","CAN0008523"
"59.6319","-109.0555","Waterloo","CA","CAN0008524"
"43.4375","-80.5801","Waterloo LFG","CA","CAN0008525"
"49.3291","-113.6732","Waterton Hydro","CA","CAN0008526"
"49.1897","-113.6806","Waterton Wind","CA","CAN0008527"
"48.9415","-57.9282","Watsons Brook","CA","CAN0008528"
"44.8991","-62.4661","Watts Wind","CA","CAN0008529"
"44.6575","-79.8048","Waubaushene 3","CA","CAN0008530"
"44.7713","-79.6416","Waubaushene 4","CA","CAN0008531"
"44.7706","-79.6018","Waubaushene 5","CA","CAN0008532"
"48.3472","-81.4806","Wawaitin","CA","CAN0008533"
"48.6604","-86.2325","Wawatay","CA","CAN0008534"
"43.7528","-66.0139","Wedgeport (Watts Wind II)","CA","CAN0008535"
"45.6617","-71.4636","Weedon","CA","CAN0008536"
"47.0329","-64.0168","Weican R/D","CA","CAN0008537"
"43.1547","-79.1924","Welland","CA","CAN0008538"
"42.9743","-79.1965","Welland Ridge Road","CA","CAN0008539"
"59.6274","-109.0178","Wellington","CA","CAN0008540"
"46.4315","-83.3859","Wells","CA","CAN0002256"
"46.7197","-64.3694","West Cape 1","CA","CAN0008542"
"46.6665","-64.3968","West Cape 2","CA","CAN0008543"
"42.9993","-79.5035","West Lincoln Niagara Region Wind Farm","CA","CAN0002257"
"42.6039","-81.6116","West Lorne Biooil Cogeneration","CA","CAN0008545"
"46.3695","-79.9357","West Nipissing","CA","CAN0008546"
"42.2807","-83.0876","West Windsor","CA","CAN0002093"
"45.4980","-71.6201","Westbury","CA","CAN0008547"
"54.4153","-114.1769","Westlock (Dapp)","CA","CAN0008548"
"55.0711","-118.6907","Weyerhaeuser Grande Prairie","CA","CAN0008549"
"44.4075","-65.9491","Weymouth Falls","CA","CAN0008550"
"49.9106","-118.0718","Whatshan","CA","CAN0008551"
"50.1062","-122.9458","Whistler","CA","CAN0008552"
"43.8594","-78.9033","Whitby","CA","CAN1031067"
"49.2189","-82.6888","White Otter Falls","CA","CAN0008553"
"48.5940","-85.3008","White River","CA","CAN0008554"
"45.0623","-64.3807","White Rock","CA","CAN0008555"
"54.1624","-115.7336","Whitecourt","CA","CAN0008556"
"50.1145","-94.8691","Whitedog Falls","CA","CAN0008557"
"60.6984","-135.0435","Whitehorse","CA","CAN0008558"
"44.0045","-80.1628","Whittington","CA","CAN0008559"
"44.4078","-64.4662","Whynotts","CA","CAN0008560"
"45.0076","-74.9746","William Rutley","CA","CAN0008561"
"52.1613","-122.1712","Williams Lake","CA","CAN0008562"
"45.0624","-79.3106","Wilson's Falls","CA","CAN0008563"
"42.2810","-82.9351","Windsor Airport SF","CA","CAN0008643"
"42.2876","-82.9803","Windsor Cogeneration","CA","CAN1031080"
